customer_id,first_name,last_name,email,phone,address,city,state,zip_code,account_open_date,customer_segment,risk_score,annual_income,birth_date,employment_status,marital_status
CUST000569,Justin,Thompson,justin.thompson@kennedy.com,(700) 565-6699,373 Franco Loaf Suite 273,Conwaytown,WI,31227,2022-02-12,VIP,369,639170.0,1968-11-23,Employed,Single
CUST000570,Valerie,Arnold,valerie.arnold@villa.net,614-584-6019x134,780 Susan Islands,Bradleytown,NJ,25852,2017-07-16,Basic,597,18482.0,1990-10-27,Employed,Single
CUST000571,Jennifer,Coleman,jennifer.coleman@ballard.org,(678) 677-6847,7933 Williams Junction,Thomasbury,ND,44204,2020-08-06,Basic,652,26728.0,1971-10-23,Employed,Divorced
CUST000572,ANNA,Norris,anna.norris@cunningham.com,1188449193,8118 Higgins Forges Apt. 351,West Alexandershire,MT,16266,2025-07-31,Standard,850,56666.0,1985-03-05,Employed,Single
CUST000573,  PAMELA  ,Orozco ,pamela.orozco@peterson.org,1510152364,830 Barker Plains Apt. 073,Clayville,CO,66522,2021-06-30,VIP,699,356389.0,2002-12-05,Self-Employed,Divorced
CUST000574,joshua,Simmons,joshua.simmons@michael-mullins.net,(812) 268-1440,904 George Estate,Lake Brandon,HI,26172,2023-12-10,Standard,617,64933.0,1957-02-12,Employed,Single
CUST000575,Kenneth,Brown,kenneth.brown@perez-taylor.com,(843) 841-4345,462 Martha Estate Suite 602,Austinburgh,TX,55597,2016-10-01,Standard,774,37585.0,1992-10-28,Employed,Married
CUST000576,Jason,Hernandez,jason.hernandez@hamilton.com,588-989-9572x989,97454 Sara Union Apt. 364,Bartonmouth,CO,76706,2016-10-26,Standard,318,41225.0,1988-06-02,Retired,Single
CUST000577,RACHEL,Hall,rachel.hall@ferguson.biz,765-694-3215,283 John Causeway,East Amberland,MA,69323,2021-01-15,VIP,685,574894.0,1961-01-09,Employed,Married
CUST000578,Martin,Taylor,martin.taylor@williams.com,243-922-4612,297 Robert Roads,Lake Kathleenmouth,GA,89805,2018-06-06,Standard,765,57460.0,1998-01-15,Employed,Married
CUST000579,Anthony,Cannon,anthony.cannon@rowe.com,4105648029,2911 Timothy Valley,South Kristenside,SD,49199,2016-03-28,Standard,428,66342.0,1984-05-29,Employed,Married
CUST000580,Tanya,Johnson,tanya.johnson@mcneil.biz,+1-618-944-4218x29987,24890 Gray Canyon,Mcdonaldton,PA,06904,2015-09-11,Basic,821,20223.0,1961-02-16,Unemployed,Single
CUST000581,John,Reed,john.reed@davis-ramsey.com,3276483960,9136 Lauren Pass Apt. 550,Kyleburgh,WY,76106,2019-06-03,Basic,700,20939.0,1947-04-22,Employed,Married
CUST000582,Jennifer,Weber,jennifer.weber@russell.biz,(716) 976-8537,98221 Joseph Causeway Apt. 648,New Rosetown,KS,82496,2022-12-31,Standard,587,66659.0,2005-04-13,Employed,Single
CUST000583,Dawn,Kelley,dawn.kelleyATjimenez-galvan.net,298-487-4075,4321 Heather River,Jessicahaven,OK,85066,2022-05-12,Standard,744,,1990-09-09,Employed,Married
CUST000584,Rickey,Moore,rickey.moore@suarez.com,(477) 839-9656,14417 Lynn Highway Suite 255,Michelleton,HI,53359,2023-07-21,Basic,850,26085.0,1990-02-05,Retired,Married
CUST000585,Miguel,Stephens,miguel.stephens@carter.com,(784) 186-8697,6448 Kelsey Street Apt. 538,Port Toni,MA,95593,2025-05-23,Premium,677,138167.0,1974-01-02,Retired,Divorced
CUST000586,Marie,Brown,marie.brown@morgan.com,733.335.3849,321 Cody Rapid Suite 871,New Theresabury,OR,12483,2021-12-22,Standard,687,35763.0,1957-02-20,Employed,Widowed
CUST000587,Jay,Sullivan,jay.sullivan@key-williams.biz,(975) 135-2258,875 Davis Parkway,Maxwellhaven,MH,01599,2015-10-09,Standard,581,39906.0,1956-04-23,Retired,Single
CUST000588,Lori,Osborn,lori.osborn@willis.biz,(214) 662-3095,65774 Morrow Ranch,Lake Rebeccatown,FM,81904,2022-06-20,Standard,522,71077.0,1969-05-07,Employed,Married
CUST000589,Chelsea,Reed,chelsea.reed@jones.com,4472539541,84336 Cooper Burg Apt. 632,East Catherine,NY,19884,2016-05-26,Basic,774,17884.0,1973-02-05,Retired,Married
CUST000590,MATTHEW,Barnes,matthew.barnes@scott.com,(988)860-5053,0811 Ronald Vista Apt. 030,West Peter,FM,80117,2016-07-19,Premium,521,127879.0,1999-07-22,Unemployed,Married
CUST000591,ANTHONY,Moore,anthony.moore@jones-bentley.com,202-279-4581,5068 Ryan Coves Suite 768,New Jason,NC,35075,2018-07-27,Standard,660,68314.0,2005-05-05,Employed,Married
CUST000592,Darrell,Torres,darrell.torres@smith.com,243-378-8260x33591,0908 Kaiser Prairie Apt. 449,North Jennifer,NV,33956,2021-06-30,Basic,578,22304.0,1955-02-06,Employed,Single
CUST000593,Katelyn,Mccarthy,katelyn.mccarthy@bender.biz,990-899-5856,84285 Walsh Port Apt. 259,West Andrewhaven,FM,41080,2021-05-12,VIP,721,950689.0,1994-07-31,Self-Employed,Married
CUST000594,  Melissa  ,Ashley ,melissa.ashleyATrodriguez.com,899-244-8043,806 Veronica Mountains Apt. 617,Comptontown,SD,58433,2017-05-28,Standard,700,54135.0,1958-04-09,Self-Employed,Single
CUST000595,anna,Vang,anna.vang@meyer.com,4251342697,56129 Peterson Plaza Apt. 695,South Donna,CO,72671,2019-06-29,Standard,805,42009.0,1968-07-01,Employed,Single
CUST000596,richard,Jones,richard.jones@smith.biz,(200) 788-3387,595 Johnathan Fields,Raymondberg,IA,77520,2023-08-18,Basic,573,26073.0,1964-03-30,Employed,Married
CUST000597,William,Garrett,william.garrett@bond.info,001-530-308-6966x10168,395 Brandon Circles,Roseview,CO,38909,2021-12-18,Standard,609,64524.0,1949-04-11,Employed,Single
CUST000598,Joan,Brown,joan.brown@ayala-roy.net,697.262.0534,7946 Brian Mission Apt. 662,West Andrew,AS,12568,2023-02-15,Basic,503,32378.0,1975-09-02,Retired,Single
CUST000599,Colleen,Wells,colleen.wells@leblanc-hendrix.org,(816) 716-2094,68841 James Motorway Apt. 125,Jenniferburgh,ID,45686,2024-10-28,Basic,583,33958.0,1969-12-13,Employed,Widowed
CUST000600,tanner,Ho,tanner.ho@smith-atkinson.com,794-204-2287,61363 Anderson Park,Nicholasborough,IL,59154,2016-05-29,Standard,706,68037.0,1986-09-28,Self-Employed,Single
CUST000601,Kenneth,Baker,kenneth.baker@barber.org,(430) 148-3307,8016 Mitchell Center Apt. 734,South Thomasville,FL,61214,2023-01-28,Standard,763,52930.0,1976-02-23,Retired,Married
CUST000602,William,Herman,william.herman@smith.com,(999) 603-9785,34862 Navarro Overpass,Hallchester,VI,30861,2024-05-31,Standard,511,62049.0,1978-08-24,Employed,Married
CUST000603,Nancy,Charles,nancy.charles@stephens.biz,129-446-4750,079 Powell Crest Suite 706,Youngfurt,NC,19708,2024-04-07,Basic,780,33139.0,1945-08-22,Employed,Widowed
CUST000604,Kathy,Bennett,kathy.bennett@miller.com,329-744-6722,216 Smith Isle Suite 146,Lake Charles,SD,23335,2016-05-23,Premium,850,195742.0,1980-08-12,Employed,Divorced
CUST000605,Mark,Sanders,mark.sanders@fischer-friedman.net,704-647-5399,9984 Stephanie Crossroad,Port Markton,PA,91175,2022-12-18,Standard,712,42563.0,1986-05-23,Employed,Married
CUST000606,Amy,Proctor,amy.proctor@moran.com,7895989342,145 Garrett Parkways,Riverston,UT,86331,2020-01-30,Basic,850,32494.0,1967-02-26,Employed,Divorced
CUST000607,Harold,Woodard,harold.woodard@west-woods.net,001-920-897-4619x17798,968 Higgins Drives,West Zachary,ID,65238,2025-08-10,Basic,533,27480.0,1947-01-27,Employed,Married
CUST000608,Dawn,Flores,dawn.flores@smith.com,(477) 153-5412,566 Jennings Port,North Emilyburgh,KY,71511,2017-06-04,Standard,463,53783.0,1991-09-11,Employed,Married
CUST000609,melissa,Adams,melissa.adams@villa.info,001-463-625-9423,38915 Martin Common Suite 285,Thompsonmouth,MS,22479,2025-05-09,VIP,383,576105.0,1955-06-30,Employed,Married
CUST000610,Sophia,Walker,sophia.walker@walker.com,(204) 328-9265,655 Stephanie Overpass,Stephanieside,MD,02549,2021-10-06,Standard,850,71783.0,1992-04-17,Employed,Married
CUST000611,Kendra,Mitchell,kendra.mitchell@walker-lee.org,289-511-7972,340 Mary Fords Suite 415,Shawnmouth,GU,43461,2017-09-08,Premium,748,196436.0,1958-04-24,Self-Employed,Married
CUST000612,Glenn,Harvey,glenn.harvey@roth.net,436-375-0094,05276 Heather Pine Suite 809,Port Timothy,KY,47816,2016-12-18,Standard,641,35849.0,1997-11-18,Unemployed,Divorced
CUST000613,Alison,Gates,alison.gates@morales-wu.com,8627256881,59867 Ramirez Wall Apt. 275,Tonyaview,ND,83361,2019-01-23,Standard,691,49781.0,1981-09-24,Employed,Married
CUST000614,Tamara,Hogan,tamara.hogan@cobb-skinner.com,(282) 614-3111,116 Johnson Vista Apt. 002,Nathanbury,OR,85349,2024-06-13,Standard,481,47681.0,1949-04-01,Employed,Married
CUST000615,Joel,Day,joel.day@lloyd.com,(313) 105-6308,0836 Evelyn Haven Suite 488,Cruzfort,FL,65982,2025-04-19,Premium,850,171348.0,1988-02-28,Employed,Single
CUST000616,Sharon,Henderson,sharon.henderson@mccormick.biz,(253) 864-1104,8254 Stephanie Cliff,Port Lisa,VT,71720,2023-09-29,Standard,669,45546.0,1951-05-03,Employed,Widowed
CUST000617,Dennis,Huff,dennis.huff@gonzalez.com,(741) 412-2517,0183 Baker Estate,Lake Angela,MI,03676,2020-12-28,Standard,666,37617.0,1992-12-25,Employed,Single
CUST000618,richard,Mccarthy,richard.mccarthy@bryant.info,575-428-5265,472 Moore Ports Apt. 529,New Lisamouth,MS,86704,2021-03-16,Basic,758,31074.0,1990-08-18,Employed,Married
CUST000619,philip,Dunn,philip.dunn@higgins.info,(279) 164-8490,73992 Mark Extensions,New Stephanie,PW,81085,2017-10-22,Basic,722,32059.0,1970-08-14,Employed,Single
CUST000620,George,Garcia,george.garcia@lloyd-sandoval.org,743-588-2325,8446 Tracy Rue,Mclaughlinfort,IN,21677,2023-10-01,Standard,683,57898.0,1962-12-05,Employed,Single
CUST000621,Sheri,Duncan,sheri.duncan@grimes-lane.info,(725) 832-2908,9970 Ashley Mill,East Brianbury,TN,78606,2020-05-08,Basic,531,32383.0,1977-11-13,Employed,Married
CUST000622,Tyler,Rodriguez,tyler.rodriguez@zimmerman-roth.com,001-788-832-2012,320 Joseph Plaza,Obrienmouth,NC,66490,2020-09-22,Premium,720,162679.0,1980-07-04,Employed,Married
CUST000623,Michael,Clark,michael.clark@bowen.com,(289) 342-9765,03044 Sandra Rue Apt. 995,South Carlburgh,IL,95915,2021-05-16,Basic,850,16306.0,2003-03-01,Employed,Married
CUST000624,Clayton,Maxwell,clayton.maxwell@ray.org,8513092999,43748 Brian View,North Barbara,NJ,11333,2017-10-08,Standard,850,51815.0,1982-01-21,Employed,Single
CUST000625,Christopher,Ponce,christopher.ponce@sanders.com,849-255-2893,17672 Darius Trail,North Danielfurt,CT,17475,2024-10-19,Standard,850,68705.0,1947-04-21,Employed,Single
CUST000626,christina,Johnson,christina.johnson@sharp.net,001-273-439-3049x36653,481 Kathy Haven Apt. 114,Port Angelafurt,SC,69289,2017-01-26,Basic,573,18144.0,1965-11-27,Employed,Married
CUST000627,Alan,Ortega,alan.ortegaAThernandez.biz,(509)735-5610,970 Jeremy Motorway,East Joshuachester,MI,72550,2018-12-07,Standard,501,48813.0,1967-10-08,Employed,Married
CUST000628,Kurt,Bradshaw,kurt.bradshaw@mathis.com,001-920-627-0615x9273,99071 Simmons Ramp,South Jeremyberg,VI,37384,2020-12-22,Standard,631,48472.0,2004-03-17,Employed,Married
CUST000629,Daniel,Flores,daniel.flores@carey.com,840.930.1095,6491 Ramos Springs Suite 546,East John,MP,14450,2017-01-12,Basic,658,20038.0,1995-09-14,Employed,Single
CUST000630,STEVEN,Smith,steven.smith@peters.net,225-139-4395,683 Shannon Harbor,South Evanhaven,AZ,71853,2015-10-18,Basic,814,33287.0,1950-10-21,Employed,Married
CUST000631,Jessica,Diaz,jessica.diaz@hernandez.com,9479129458,1380 Chavez Gateway,South Jennifermouth,CO,06766,2023-10-18,Standard,396,61505.0,1962-10-17,Employed,Married
CUST000632,  Tara  ,Finley ,tara.finley@evans-owen.com,730-909-6258,694 Johnson Crest Apt. 533,Mooremouth,KS,57841,2024-07-24,Standard,850,73378.0,1972-03-08,Employed,Married
CUST000633,Eduardo,Gomez,eduardo.gomez@warren.info,119-132-1943,6614 Sims Burg Apt. 107,Estradaville,PW,33572,2016-01-15,Basic,626,24874.0,1991-11-09,Employed,Single
CUST000634,Jose,Young,jose.young@jones.com,001-205-631-5204,9873 James Ramp Suite 166,Curtisfurt,CT,19957,2017-10-30,Standard,585,66063.0,1962-09-22,Self-Employed,Married
CUST000635,Brandon,Castillo,brandon.castillo@wright-rivas.com,547-287-4455,919 Roman Cliff Suite 262,East Tannerhaven,NH,71352,2024-02-10,Basic,498,19721.0,1951-04-29,Employed,Married
CUST000636,Robert,Randall,robert.randall@ortega.com,197-970-9941,59989 Lester Creek,South Sydneyside,NY,82546,2021-07-17,Basic,401,15365.0,1962-12-03,Employed,Married
CUST000637,DORIS,Johnson,doris.johnson@waller.com,782-921-7588x3978,200 Fernandez Manor,Floresland,MP,24071,2024-02-02,Standard,773,54968.0,1968-08-15,Self-Employed,Single
CUST000638,Christopher,Larson,christopher.larson@duran.com,(261) 623-9186,96882 Barber Lock Suite 040,Jeromeville,KS,12092,2023-07-27,Standard,660,45548.0,1971-05-08,Retired,Married
CUST000639,Michael,Williams,michael.williams@may.net,+1-435-665-1796,649 Reyes Gateway,Selenachester,AK,35319,2020-03-13,Basic,456,32984.0,1964-05-07,Retired,Single
CUST000640,Calvin,Smith,calvin.smith@morgan.com,001-536-648-8208,839 Nicole Dam Suite 672,Guzmanland,NE,03391,2021-11-24,Basic,455,21468.0,1948-08-30,Employed,Divorced
CUST000641,Kevin,Lewis,kevin.lewis@willis.com,(466) 777-3674,613 Thomas Lodge,West Jacobbury,AZ,33860,2018-11-17,Standard,599,41556.0,1976-11-11,Retired,Married
CUST000642,  Richard  ,Chan ,richard.chan@johnson.com,868-409-9119,1916 Santos Well,Lake Keith,AK,74847,2019-10-31,Basic,850,25016.0,1997-11-28,Employed,Single
CUST000643,Theodore,Yang,theodore.yang@jones.org,3707920718,7821 Miller Groves,Blackville,WY,30185,2024-01-24,Basic,611,,1983-11-20,Employed,Divorced
CUST000644,Samantha,Sims,samantha.sims@gardner-jensen.net,4930488077,987 Conrad Light Suite 155,Tiffanyton,DE,16769,2021-10-20,Premium,424,111264.0,1990-03-06,Self-Employed,Married
CUST000645,Erin,Brown,erin.brown@norman.biz,5486043678,71603 Clark Island,South Theresa,SD,16985,2016-08-31,Basic,613,29593.0,1981-02-27,Self-Employed,Single
CUST000646,Mark,Greene,mark.greene@washington-williams.org,+1-694-824-8942x0466,6056 Martin Viaduct Suite 565,Avilamouth,ND,04326,2021-05-18,Standard,609,53390.0,1993-12-18,Employed,Married
CUST000647,Kyle,Flores,kyle.flores@lee.org,4628354662,401 Chen Rapids Suite 300,Martinburgh,DE,23426,2017-03-09,Standard,300,39941.0,1956-01-27,Self-Employed,Married
CUST000648,Kathleen,Hayes,kathleen.hayes@benson-wells.biz,5584157193,12411 Bartlett Walk,Amandahaven,SC,51389,2025-08-07,Standard,641,73668.0,1945-01-19,Employed,Single
CUST000649,  Rebecca  ,Herrera ,rebecca.herrera@wells.biz,3400153865,29957 Sarah Groves,Taylorchester,WY,34988,2024-03-12,Standard,615,44740.0,1984-11-24,Retired,Divorced
CUST000650,Ronald,Thomas,ronald.thomas@calhoun.com,641-357-4748,3659 Delacruz Place Apt. 785,West Tonya,NY,23416,2018-10-06,Standard,754,43774.0,1952-06-10,Employed,Divorced
CUST000651,Angela,Potter,angela.potter@nguyen.com,(148) 132-8032,5475 Molly Vista Apt. 123,Lake Traci,LA,70921,2021-10-24,Standard,850,45868.0,1991-01-24,Employed,Single
CUST000652,Tiffany,Fleming,tiffany.fleming@quinn.biz,(882) 311-4979,272 James Village Suite 217,Jenniferside,AR,09318,2021-09-25,Standard,818,66686.0,1969-01-18,Retired,Married
CUST000653,  John  ,Williams ,john.williams@espinoza-lee.biz,723-911-4760,882 Hanson Forks Suite 340,Port Samanthaville,NY,09561,2022-10-26,Premium,609,123422.0,1969-08-20,Employed,Married
CUST000654,Thomas,Mitchell,thomas.mitchell@kirby.com,6492636707,544 Brown Place Apt. 851,Morrisonborough,NV,92851,2023-07-05,Basic,484,30390.0,1951-06-02,Employed,Married
CUST000655,darlene,Curtis,darlene.curtis@caldwell.com,649-567-9230,699 Mcneil Pines Apt. 904,Timothyberg,MP,63329,2016-09-17,Premium,850,184428.0,1997-07-27,Unemployed,Married
CUST000656,Erin,King,erin.king@johnson.org,9433197937,42383 Martin Freeway Apt. 912,Lake Donnafort,AK,51867,2024-11-12,Standard,658,58940.0,1954-07-26,Self-Employed,Single
CUST000657,NICOLE,Clark,nicole.clark@holmes.com,(828) 691-4474,10102 Gregory Alley,North Heatherfurt,NH,57382,2019-06-17,Premium,652,142681.0,1947-07-10,Employed,Single
CUST000658,Anthony,Skinner,anthony.skinner@powers.info,001-261-508-1435x614,3198 Kristi Harbor Suite 823,Kyleshire,MD,89142,2023-07-27,Standard,646,67888.0,1946-11-12,Employed,Married
CUST000659,James,Mejia,james.mejia@bryant.com,103-478-5570,967 Mark Spurs Apt. 666,Adamsland,AL,85344,2019-08-06,Standard,679,48861.0,1968-01-14,Employed,Single
CUST000660,Mikayla,Fletcher,mikayla.fletcher@pittman.com,(101) 927-8323,69949 Williams Ridges Apt. 583,Barnesborough,LA,73109,2017-01-27,Basic,628,28586.0,1978-04-30,Employed,Single
CUST000661,Ashley,Howell,ashley.howell@price.com,(640) 339-9846,889 Thomas Springs Suite 915,West Leahchester,HI,48082,2020-03-14,Basic,563,34359.0,1949-07-21,Self-Employed,Divorced
CUST000662,SHAWN,Bennett,shawn.bennett@wheeler.com,(541) 818-6873,898 Omar Hollow Apt. 809,Sarahland,WY,60923,2019-04-12,Standard,567,43829.0,1976-10-29,Employed,Married
CUST000663,  Teresa  ,Wilson ,teresa.wilson@bryant-mccarthy.com,599-403-7309,18824 Charlotte Ramp,Casechester,KY,23704,2017-04-17,Standard,645,46798.0,1982-08-31,Employed,Single
CUST000664,Tim,Hunt,tim.hunt@cole.com,838-848-7003,18545 Bass Cape Suite 682,Port Beckyberg,PR,48626,2020-08-20,Basic,568,17809.0,1944-09-02,Employed,Divorced
CUST000665,Autumn,Hurley,autumn.hurley@brown.com,(821) 450-7717,72324 Braun Parkway Apt. 895,Adamland,NM,68680,2022-03-09,Basic,543,28460.0,2002-02-23,Employed,Married
CUST000666,Zachary,Martin,zachary.martin@love-allen.com,529-174-7381,71058 Christopher Ports Suite 092,Blackwellville,GU,86607,2016-07-11,Basic,665,20495.0,1956-05-19,Unemployed,Married
CUST000667,Christopher,Beard,christopher.beard@cox.info,(154) 940-3230,07169 Becker Avenue,Scottland,FM,66584,2021-05-28,Basic,611,27393.0,1964-05-04,Employed,Divorced
CUST000668,Jennifer,Lyons,jennifer.lyons@cochran.org,7536523492,893 Cooper Ranch Suite 471,Huffland,RI,94997,2020-10-24,Standard,850,44801.0,1953-07-26,Employed,Married
CUST000669,Thomas,Ballard,thomas.ballard@miller.com,5454025896,4357 Warren View,West Monica,FL,55639,2020-12-18,Basic,300,18053.0,1970-03-22,Employed,Single
CUST000670,Joshua,Gardner,joshua.gardner@mcgee.com,6054647130,4628 Mark Center,Velasquezview,VT,07070,2019-08-08,Standard,813,69212.0,1972-12-14,Retired,Married
CUST000671,Matthew,Miller,matthew.miller@moore-cunningham.com,3551496716,1074 Elizabeth Rapid Apt. 311,South Kimberlyfurt,CT,79278,2025-07-12,Basic,836,27492.0,1945-11-14,Employed,Married
CUST000672,Mark,Phillips,mark.phillips@fleming-brown.com,(406)295-3541,227 Glover Port,Monicaton,AL,21198,2024-04-07,Basic,338,28942.0,1992-07-08,Unemployed,Single
CUST000673,Holly,Williams,holly.williams@rodriguez-lewis.com,999-455-5253,950 Campbell Village Suite 173,South Brooke,AR,46882,2022-10-01,Basic,598,34604.0,1981-10-30,Employed,Single
CUST000674,Michael,Johnson,michael.johnson@estrada.com,3642934039,2036 William Square Suite 118,Courtneyville,IN,86214,2019-01-13,Standard,594,72878.0,1983-06-08,Employed,Married
CUST000675,Patricia,Moyer,patricia.moyer@reed-brady.com,802-680-6578,56100 Stuart Port,Lake Andrewshire,NE,72262,2016-04-02,Premium,438,128588.0,1979-02-10,Employed,Divorced
CUST000676,Jennifer,Woods,jennifer.woods@osborne.info,7446547678,339 Parker Square,Michelletown,AL,51963,2020-07-28,Standard,533,72006.0,1968-06-01,Employed,Married
CUST000677,Melanie,Moore,melanie.moore@smith-martin.com,4558132478,3654 Rachel Ferry,Danielside,KS,24588,2021-06-27,Standard,483,71182.0,1984-03-19,Self-Employed,Married
CUST000678,Doris,Armstrong,doris.armstrong@robinson.com,438-976-2560,09060 Sanchez Route,Dixonbury,AL,20354,2024-07-13,Basic,850,25048.0,1952-01-07,Employed,Single
CUST000679,Patrick,Wallace,patrick.wallace@jensen.com,+1-857-659-8875x92129,0336 Laura Square,South Mitchell,NC,24950,2016-06-10,Standard,790,50058.0,1973-10-08,Employed,Married
CUST000680,Steven,Johnson,steven.johnson@martinez.com,4615734224,802 Ryan Extension,Lake Lauraburgh,CA,46713,2024-09-25,Basic,840,26089.0,1977-09-15,Employed,Married
CUST000681,David,Berry,david.berry@sharp-parks.org,5700684242,86385 Pierce Common,Ashleymouth,UT,62163,2017-05-04,Standard,758,35346.0,1988-03-07,Employed,Married
CUST000682,Patrick,Black,patrick.black@williams.com,689.731.8692x8972,18227 Aaron Fall Apt. 948,Lake Sara,IN,18231,2022-04-17,Standard,480,39199.0,1954-06-18,Employed,Single
CUST000683,Johnathan,Ramirez,johnathan.ramirez@archer-pena.com,4211659085,5993 Emily Street,East Barryborough,AR,36807,2025-01-14,Basic,571,32072.0,1988-07-04,Retired,Single
CUST000684,jeffery,Anderson,jeffery.anderson@gonzales.com,6341647646,28165 Richard Locks,North Evelyn,GU,08029,2019-02-10,Standard,723,,1994-08-18,Retired,Single
CUST000685,Jerry,Clayton,jerry.clayton@stevens-sanders.org,(198) 725-9802,10291 Fleming Via,South Kennethton,VI,21357,2021-06-27,Standard,466,37202.0,2004-11-17,Employed,Married
CUST000686,Jeffery,Raymond,jeffery.raymond@baker.net,919-266-2291x316,6856 Stevens Terrace,South Jesusfurt,FL,11525,2021-05-15,Premium,756,122151.0,1995-05-01,Retired,Married
CUST000687,  Michael  ,Brown ,michael.brown@mitchell.com,7148182022,493 Ashley Key,West Deborahfurt,GA,59957,2017-07-25,Basic,613,26571.0,1997-12-30,Self-Employed,Married
CUST000688,Paul,Hamilton,paul.hamiltonATdavis.com,262.958.5421,962 Jennifer View,Lake Carolynfurt,KS,29415,2017-09-04,Standard,593,40909.0,1966-01-05,Retired,Widowed
CUST000689,John,Anderson,john.anderson@valentine-dickson.com,474-782-1943,333 Avery Via Apt. 311,Melindahaven,NM,53672,2015-12-12,Standard,756,53121.0,2006-05-31,Retired,Married
CUST000690,Joseph,Boyer,joseph.boyer@myers.info,876-894-5353x65974,63421 Matthew Land Apt. 809,Saraport,NY,11974,2023-10-25,Standard,716,52111.0,1956-05-06,Employed,Single
CUST000691,Raymond,Thomas,raymond.thomas@johnston-sanders.info,286-215-4924,4235 Joseph Lights,Port Justinview,SD,71864,2021-07-02,Premium,595,199127.0,1960-04-12,Employed,Married
CUST000692,Phyllis,Everett,phyllis.everett@turner.com,318-835-1914,637 Damon Springs Apt. 081,Bentleystad,PW,22391,2017-02-01,Standard,823,64017.0,1952-03-29,Employed,Widowed
CUST000693,Micheal,Dunn,micheal.dunn@hendricks.com,2367241184,4268 Green Vista,Williamsfort,ID,84756,2025-04-25,Standard,487,65193.0,1999-06-16,Employed,Single
CUST000694,Sarah,Rhodes,sarah.rhodes@rice.com,7204980367,96656 James Alley Apt. 400,Lisamouth,ND,08743,2015-11-29,Premium,742,158055.0,2003-08-21,Self-Employed,Married
CUST000695,Mark,Stone,mark.stone@johnson.info,1549857034,57316 Cassandra Forks Apt. 368,South Victoriaton,ID,16442,2017-08-24,Basic,738,26570.0,1983-11-18,Employed,Married
CUST000696,  Michael  ,Moore ,michael.moore@thompson-le.org,+1-429-473-5259x5332,93899 Aaron Lakes Suite 353,East Rodney,CO,66990,2019-03-02,Standard,603,61144.0,1946-11-09,Employed,Single
CUST000697,randy,Solomon,randy.solomon@cherry.org,609-906-2979,60107 Eric Courts,Deannaside,IN,73675,2022-06-11,Standard,698,49323.0,1984-06-28,Employed,Single
CUST000698,Ian,Davis,ian.davis@wade-wilkinson.biz,(824) 880-5294,7357 Anderson Fords Apt. 222,Lake Danielport,KS,20681,2019-02-16,VIP,462,723238.0,2007-01-22,Employed,Single
CUST000699,Michele,Knight,michele.knight@cabrera.com,(282) 851-6795,62953 Douglas Loaf Apt. 731,New Brianfurt,TX,64959,2018-06-04,Standard,788,48288.0,1996-10-22,Employed,Single
CUST000700,Adam,Caldwell,adam.caldwell@gates.com,+1-885-520-1362x6084,561 Cross Turnpike Suite 055,Ashleyburgh,SC,86967,2016-05-03,Basic,622,17571.0,1950-02-11,Retired,Single
CUST000701,Tiffany,Adams,tiffany.adams@knight.com,964-709-1969x39578,70204 Ryan Estate,North Cindyfort,CT,18320,2022-12-15,Standard,571,66607.0,1950-04-29,Employed,Married
CUST000702,Kyle,Everett,kyle.everett@sanchez.org,513-573-9715,0987 Charles Meadow Suite 731,East Samuel,MS,88968,2023-04-25,Standard,807,67165.0,1973-09-02,Employed,Single
CUST000703,Matthew,Ray,matthew.ray@nichols.com,(342) 960-4407,19165 Lopez Passage Suite 231,North Eric,OR,09578,2019-03-09,Basic,544,16774.0,1946-02-24,Employed,Single
CUST000704,Michael,Aguirre,michael.aguirreATkaiser-hart.info,918-390-8863,002 Donaldson Mountain,Torresside,TN,57551,2020-08-18,Basic,438,27901.0,1963-06-05,Employed,Divorced
CUST000705,Seth,Cole,seth.cole@dyer-davis.com,6787720695,5006 Michael Square,South James,OR,97378,2019-07-12,Standard,416,55686.0,1961-10-29,Self-Employed,Married
CUST000706,  Ronald  ,Lopez ,ronald.lopez@alexander-rodriguez.org,765-466-3250,53059 Ball Fall Suite 512,South Robert,IL,56411,2018-08-30,Standard,740,58697.0,2006-11-16,Self-Employed,Married
CUST000707,Melissa,Mendez,melissa.mendez@oliver.com,7922302140,6634 Molina Well Suite 344,Port Peggyville,MO,75131,2024-12-11,Basic,457,26242.0,1981-10-11,Employed,Married
CUST000708,Karen,Sanchez,karen.sanchez@duffy.com,331-688-5417,0882 Jeffrey Ramp Suite 862,Cummingsborough,OK,88189,2023-11-04,Standard,850,58925.0,1985-02-22,Retired,Single
CUST000709,Nicole,Aguilar,nicole.aguilar@garcia-moore.com,(878) 684-8299,21707 Turner Walk,Jameschester,MN,44630,2020-05-23,VIP,337,304721.0,1981-07-23,Retired,Single
CUST000710,Michele,Martinez,michele.martinez@smith.com,(680) 543-5987,29390 Donald Street Suite 121,Lake Michelle,MA,52075,2024-04-23,Basic,850,19779.0,1977-12-23,Retired,Single
CUST000711,Brooke,Lee,brooke.leeATrogers.com,4462449882,45843 Dominguez Locks,Walkerland,IN,71547,2021-03-04,Standard,681,67741.0,1947-09-11,Employed,Single
CUST000712,Jamie,Zamora,jamie.zamora@poole.com,134-978-5074,7424 Clark Coves,West Jessemouth,VT,76450,2019-10-28,Premium,635,177935.0,1991-05-18,Employed,Single
